Contract A,Contract B,Similarity
ERC1967Proxy_0x09c3.sol,GaugeCL_0x8ca1.sol,84.83
FluidLiteVaultProxy_0x273d.sol,MetaAggregationRouterV2_0x6131.sol,84.82
TransitSwapRouterV5_0x0796.sol,OFTToken_0x84ea.sol,84.82
Forwarder_0x6d5d.sol,FulfillHelper_0xbc06.sol,84.82
WalletSimple_0xfe11.sol,UniversalRouter_0x66a9.sol,84.8
Predicter_0x71b7.sol,LiFiDiamond_0x1231.sol,84.8
Proxy_0x3b4d.sol,AdminUpgradeabilityProxy_0x2a3b.sol,84.79
Forwarder_0x6d5d.sol,LiFiDiamond_0x1231.sol,84.78
LiFiDiamond_0x1231.sol,RelayDepository_0x4cd0.sol,84.78
WalletSimple_0xfe11.sol,AugustusV6_0x6a00.sol,84.77
InstaToken_0x6f40.sol,UniversalRouter_0x66a9.sol,84.77
EntryPoint_0x5ff1.sol,GlideDepositFactory_0x442b.sol,84.77
Proxy_0x6a41.sol,LiFiDiamond_0x1231.sol,84.74
Proxy_0x6daf.sol,LiFiDiamond_0x1231.sol,84.74
OffRamp_0x26d3.sol,LiFiDiamond_0x1231.sol,84.74
InstaToken_0x6f40.sol,OffRamp_0x26d3.sol,84.74
Forwarder_0x6d5d.sol,EntryPoint_0x5ff1.sol,84.74
Proxy_0x8769.sol,LiFiDiamond_0x1231.sol,84.74
Diamond_0xb300.sol,ENA_0x57e1.sol,84.73
Diamond_0xb300.sol,Mint_0xba19.sol,84.73
ERC1967Proxy_0x09c3.sol,MetaAggregationRouterV2_0x6131.sol,84.73
TransitSwapRouterV5_0x0796.sol,PushOracleReceiverV2_0xce52.sol,84.72
Proxy_0x3b4d.sol,ERC1967Proxy_0x604d.sol,84.71
Proxy_0x4731.sol,WalletSimple_0xfe11.sol,84.65
RaveToken_0x1720.sol,TransitSwapRouterV5_0x0796.sol,84.64
Diamond_0xb300.sol,OperatorRewarder_0x6613.sol,84.64
MetaAggregationRouterV2_0x6131.sol,Predicter_0x71b7.sol,84.64
GaugeCL_0x8ca1.sol,PushOracleReceiverV2_0xce52.sol,84.63
OFTToken_0x84ea.sol,EntryPoint_0x5ff1.sol,84.63
ReceiveUln302_0xc02a.sol,SwapRouter02_0x68b3.sol,84.63
Proxy_0x3b4d.sol,TransparentUpgradeableProxy_0x1c47.sol,84.59
Proxy_0x3b4d.sol,TransparentUpgradeableProxy_0x1a88.sol,84.58
Proxy_0x3b4d.sol,TransparentUpgradeableProxy_0x6874.sol,84.58
Proxy_0x3b4d.sol,ERC1967Proxy_0xb2ec.sol,84.57
Proxy_0x3b4d.sol,ERC1967Proxy_0xebf6.sol,84.56
Proxy_0x3b4d.sol,ERC1967Proxy_0x445f.sol,84.56
Proxy_0x3b4d.sol,ERC1967Proxy_0xee7a.sol,84.56
MetaAggregationRouterV2_0x6131.sol,TransparentUpgradeableProxy_0x4867.sol,84.55
ERC1967Proxy_0xe343.sol,Proxy_0x3b4d.sol,84.54
WFCAToken_0xae45.sol,LiFiDiamond_0x1231.sol,84.54
Proxy_0x3b4d.sol,TransparentUpgradeableProxy_0x5aea.sol,84.54
ERC1967Proxy_0x0d9a.sol,Proxy_0x3b4d.sol,84.54
OFTToken_0x84ea.sol,LiFiDiamond_0x1231.sol,84.54
Proxy_0x3b4d.sol,TransparentUpgradeableProxy_0xd72a.sol,84.54
Proxy_0x3b4d.sol,TransparentUpgradeableProxy_0xbca3.sol,84.54
CentralizedOracle_0x8681.sol,RelayDepository_0x4cd0.sol,84.53
Proxy_0x8769.sol,InstaToken_0x6f40.sol,84.5
Proxy_0x3b4d.sol,TransparentUpgradeableProxy_0x6c96.sol,84.5
Proxy_0x6daf.sol,InstaToken_0x6f40.sol,84.5
InstaToken_0x6f40.sol,Proxy_0x6a41.sol,84.5
Solver_0xae68.sol,MetaAggregationRouterV2_0x6131.sol,84.5
ERC1967Proxy_0x626f.sol,MasterChefV3_0x556b.sol,84.48
Proxy_0x3b4d.sol,TransparentUpgradeableProxy_0x3d90.sol,84.48
ERC1967Proxy_0x626f.sol,CentralizedOracle_0x8681.sol,84.44
RaveToken_0x1720.sol,EntryPoint_0x5ff1.sol,84.44
FulfillHelper_0xbc06.sol,GlideDepositFactory_0x442b.sol,84.43
FulfillHelper_0xbc06.sol,GPv2Settlement_0x9008.sol,84.42
ERC1967Proxy_0x626f.sol,UniversalRouter_0x66a9.sol,84.4
InterchainToken_0x516d.sol,CentralizedOracle_0x8681.sol,84.4
Ondo_0xfaba.sol,PendleRouterV4_0x8888.sol,84.4
TransitSwapRouterV5_0x0796.sol,Ondo_0xfaba.sol,84.39
ERC1967Proxy_0x9ce8.sol,ERC1967Proxy_0x1169.sol,84.39
ERC1967Proxy_0x9ce8.sol,ERC1967Proxy_0x61e2.sol,84.39
PushOracleReceiverV2_0xce52.sol,EntryPoint_0x5ff1.sol,84.39
Diamond_0xb300.sol,DVN_0x589d.sol,84.39
WFCAToken_0xae45.sol,EntryPoint_0x5ff1.sol,84.39
Diamond_0xb300.sol,ERC1967Proxy_0xb773.sol,84.38
Proxy_0x3b4d.sol,TransparentUpgradeableProxy_0x2e51.sol,84.38
Proxy_0x3b4d.sol,TransparentUpgradeableProxy_0x2ddd.sol,84.37
Proxy_0x3b4d.sol,TransparentUpgradeableProxy_0x7623.sol,84.37
Proxy_0x3b4d.sol,ERC1967Proxy_0x5c7b.sol,84.37
Proxy_0x3b4d.sol,TransparentUpgradeableProxy_0xda9c.sol,84.37
Diamond_0xb300.sol,ERC1967Proxy_0xb2ec.sol,84.36
PendleRouterV4_0x8888.sol,CentralizedOracle_0x8681.sol,84.36
ERC1967Proxy_0x626f.sol,Bridgers_0xb685.sol,84.35
GaugeCL_0x8ca1.sol,Rebalance_0x0ccb.sol,84.35
ERC1967Proxy_0xb773.sol,Proxy_0x3b4d.sol,84.35
MasterChefV3_0x556b.sol,FulfillHelper_0xbc06.sol,84.34
PendleRouterV4_0x8888.sol,SablierLockup_0xcf8c.sol,84.34
OffRamp_0x26d3.sol,EntryPoint_0x5ff1.sol,84.32
RaveToken_0x1720.sol,LiFiDiamond_0x1231.sol,84.31
PushOracleReceiverV2_0xce52.sol,LiFiDiamond_0x1231.sol,84.31
Bridgers_0xb685.sol,InstaToken_0x6f40.sol,84.29
Diamond_0xb300.sol,ZKPToken_0xe1be.sol,84.29
InstaToken_0x6f40.sol,AugustusV6_0x6a00.sol,84.27
TransitSwapRouterV5_0x0796.sol,OffRamp_0x26d3.sol,84.26
NonfungiblePositionManager_0xc364.sol,FulfillHelper_0xbc06.sol,84.25
Diamond_0xb300.sol,TransparentUpgradeableProxy_0x2e51.sol,84.24
SeaDrop_0x0000.sol,MetaAggregationRouterV2_0x6131.sol,84.22
AccountantWithRateProviders_0x78e3.sol,GaugeCL_0x8ca1.sol,84.21
Diamond_0xb300.sol,TransparentUpgradeableProxy_0x1a88.sol,84.21
YBToken_0x0179.sol,CentralizedOracle_0x8681.sol,84.19
Diamond_0xb300.sol,CustodialWalletFactoryV2_0x5b61.sol,84.19
Diamond_0xb300.sol,ERC1967Proxy_0x445f.sol,84.18
Diamond_0xb300.sol,ERC1967Proxy_0xee7a.sol,84.18
AugustusV6_0x6a00.sol,EntryPoint_0x5ff1.sol,84.18
Diamond_0xb300.sol,ERC1967Proxy_0xebf6.sol,84.18
Diamond_0xb300.sol,TransparentUpgradeableProxy_0x3d90.sol,84.17
Diamond_0xb300.sol,ERC1967Proxy_0xf4e1.sol,84.17
OFTToken_0x84ea.sol,FulfillHelper_0xbc06.sol,84.17
WFCAToken_0xae45.sol,MetaAggregationRouterV2_0x6131.sol,84.15
Diamond_0xb300.sol,GravityTokenG_0x9c7b.sol,84.14
LiFiDiamond_0x1231.sol,SwapRouter02_0x68b3.sol,84.13
Diamond_0xb300.sol,VaultProxy_0x0e60.sol,84.12
Rebalance_0x0ccb.sol,MetaAggregationRouterV2_0x6131.sol,84.11
MetaAggregationRouterV2_0x6131.sol,AugustusV6_0x6a00.sol,84.11
MasterChefV3_0x556b.sol,EntryPoint_0x5ff1.sol,84.11
ReceiveUln302_0xc02a.sol,SablierLockup_0xcf8c.sol,84.1
ReceiveUln302_0xc02a.sol,UniversalRouter_0x66a9.sol,84.1
Proxy_0x3b4d.sol,VaultProxy_0x0e60.sol,84.09
Diamond_0xb300.sol,ERC1967Proxy_0x604d.sol,84.07
Bridgers_0xb685.sol,EntryPoint_0x5ff1.sol,84.01
Bridgers_0xb685.sol,FulfillHelper_0xbc06.sol,84.0
Diamond_0xb300.sol,UltimateTokenOwnable_0x464d.sol,84.0
ERC1967Proxy_0x626f.sol,SwapRouter02_0x68b3.sol,84.0
ERC1967Proxy_0x626f.sol,OffRamp_0x26d3.sol,83.99
LinkToken_0x5149.sol,Coti_0xddb3.sol,83.98
SwapRouter02_0x68b3.sol,EntryPoint_0x5ff1.sol,83.98
RaveToken_0x1720.sol,FulfillHelper_0xbc06.sol,83.98
Diamond_0xb300.sol,PeerToken_0x87ac.sol,83.97
ReceiveUln302_0xc02a.sol,CentralizedOracle_0x8681.sol,83.97
Proxy_0x8769.sol,GaugeCL_0x8ca1.sol,83.96
PendleRouterV4_0x8888.sol,RelayDepository_0x4cd0.sol,83.96
GaugeCL_0x8ca1.sol,Proxy_0x6a41.sol,83.96
Proxy_0x6daf.sol,GaugeCL_0x8ca1.sol,83.96
ERC1967Proxy_0x0d9a.sol,InterchainProxy_0xb5fb.sol,83.95
ERC1967Proxy_0xe343.sol,InterchainProxy_0xb5fb.sol,83.95
InterchainProxy_0xb5fb.sol,TransparentUpgradeableProxy_0xbca3.sol,83.95
InterchainProxy_0xb5fb.sol,TransparentUpgradeableProxy_0xd72a.sol,83.95
Forwarder_0x6d5d.sol,MetaAggregationRouterV2_0x6131.sol,83.95
InterchainProxy_0xb5fb.sol,TransparentUpgradeableProxy_0x5aea.sol,83.95
Diamond_0xb300.sol,ENSToken_0xc183.sol,83.95
InstaToken_0x6f40.sol,InterchainToken_0x516d.sol,83.94
MasterChefV3_0x556b.sol,LiFiDiamond_0x1231.sol,83.93
WalletSimple_0xfe11.sol,RelayDepository_0x4cd0.sol,83.93
SablierLockup_0xcf8c.sol,WalletSimple_0xfe11.sol,83.92
Diamond_0xb300.sol,ERC1967Proxy_0x0d9a.sol,83.92
Diamond_0xb300.sol,TransparentUpgradeableProxy_0x5aea.sol,83.92
Diamond_0xb300.sol,ERC1967Proxy_0xe343.sol,83.92
Diamond_0xb300.sol,TransparentUpgradeableProxy_0xd72a.sol,83.92
Diamond_0xb300.sol,SaharaToken_0xfdff.sol,83.92
Diamond_0xb300.sol,TransparentUpgradeableProxy_0xbca3.sol,83.92
LiFiDiamond_0x1231.sol,UniversalRouter_0x66a9.sol,83.9
Ondo_0xfaba.sol,WalletSimple_0xfe11.sol,83.89
Proxy_0x8769.sol,EntryPoint_0x5ff1.sol,83.88
Proxy_0x6daf.sol,EntryPoint_0x5ff1.sol,83.88
Proxy_0x6a41.sol,EntryPoint_0x5ff1.sol,83.88
Proxy_0x3b4d.sol,TransparentUpgradeableProxy_0xf668.sol,83.83
Bridgers_0xb685.sol,LiFiDiamond_0x1231.sol,83.82
Diamond_0xb300.sol,EntryPoint_0x4337.sol,83.81
GaugeCL_0x8ca1.sol,InterchainToken_0x516d.sol,83.81
Diamond_0xb300.sol,TransparentUpgradeableProxy_0x1c47.sol,83.81
MetaAggregationRouterV2_0x6131.sol,GPv2Settlement_0x9008.sol,83.8
TransparentUpgradeableProxy_0xda9c.sol,InterchainProxy_0xb5fb.sol,83.76
Diamond_0xb300.sol,CumulativeMerkleDrop_0x1300.sol,83.76
TransparentUpgradeableProxy_0x7623.sol,InterchainProxy_0xb5fb.sol,83.76
ERC1967Proxy_0x5c7b.sol,InterchainProxy_0xb5fb.sol,83.76
TransparentUpgradeableProxy_0x2ddd.sol,InterchainProxy_0xb5fb.sol,83.76
UniversalRouter_0x66a9.sol,EntryPoint_0x5ff1.sol,83.76
InterchainProxy_0xb5fb.sol,TransparentUpgradeableProxy_0xf668.sol,83.76
InstaToken_0x6f40.sol,SablierLockup_0xcf8c.sol,83.74
TransitSwapRouterV5_0x0796.sol,SablierLockup_0xcf8c.sol,83.74
ReceiveUln302_0xc02a.sol,RelayDepository_0x4cd0.sol,83.74
Proxy_0x3b4d.sol,ERC1967Proxy_0x423d.sol,83.74
Diamond_0xb300.sol,TransparentUpgradeableProxy_0x6c96.sol,83.72
ERC1967Proxy_0x09c3.sol,Diamond_0xb300.sol,83.72
Diamond_0xb300.sol,DelegationManager_0xdb9b.sol,83.72
Diamond_0xb300.sol,ShiroToken_0xb0ac.sol,83.71
ERC1967Proxy_0x9ce8.sol,ERC1967Proxy_0x9ccc.sol,83.71
Proxy_0x3b4d.sol,ERC1967Proxy_0xf4e1.sol,83.7
InterchainProxy_0xb5fb.sol,TransparentUpgradeableProxy_0x6874.sol,83.69
Diamond_0xb300.sol,MetaBridge_0x0439.sol,83.69
MetaAggregationRouterV2_0x6131.sol,GlideDepositFactory_0x442b.sol,83.69
SablierLockup_0xcf8c.sol,LiFiDiamond_0x1231.sol,83.68
Diamond_0xb300.sol,TransparentUpgradeableProxy_0x6874.sol,83.67
Diamond_0xb300.sol,GamerCoin_0x728f.sol,83.66
ERC1967Proxy_0x423d.sol,InterchainProxy_0xb5fb.sol,83.65
MetaAggregationRouterV2_0x6131.sol,MasterChefV3_0x556b.sol,83.65
GaugeCL_0x8ca1.sol,GlideDepositFactory_0x442b.sol,83.61
Proxy_0x3b4d.sol,DVN_0x589d.sol,83.59
Diamond_0xb300.sol,TransparentUpgradeableProxy_0xf668.sol,83.57
ReceiveUln302_0xc02a.sol,PendleRouterV4_0x8888.sol,83.56
Diamond_0xb300.sol,PlasmaVault_0x43ee.sol,83.55
Diamond_0xb300.sol,ERC1967Proxy_0x423d.sol,83.55
GaugeCL_0x8ca1.sol,DexRouter_0x5e1f.sol,83.55
MetaAggregationRouterV2_0x6131.sol,NonfungiblePositionManager_0xc364.sol,83.53
AccountantWithRateProviders_0x78e3.sol,Diamond_0xb300.sol,83.52
ConvexToken_0x4e3f.sol,TokenMintERC20Token_0x95ad.sol,83.51
ERC1967Proxy_0x626f.sol,AugustusV6_0x6a00.sol,83.5
Bridgers_0xb685.sol,MetaAggregationRouterV2_0x6131.sol,83.5
ERC1967Proxy_0x626f.sol,PushOracleReceiverV2_0xce52.sol,83.5
InterchainProxy_0xb5fb.sol,TransparentUpgradeableProxy_0x1c47.sol,83.49
Proxy_0x3b4d.sol,TransparentUpgradeableProxy_0x4867.sol,83.45
Ondo_0xfaba.sol,LiFiDiamond_0x1231.sol,83.45
Proxy_0x4731.sol,ReceiveUln302_0xc02a.sol,83.44
GaugeCL_0x8ca1.sol,AugustusV6_0x6a00.sol,83.44
ERC1967Proxy_0xb773.sol,InterchainProxy_0xb5fb.sol,83.44
TransparentUpgradeableProxy_0x6c96.sol,InterchainProxy_0xb5fb.sol,83.43
Proxy_0x3b4d.sol,CustodialWalletFactoryV2_0x5b61.sol,83.43
Diamond_0xb300.sol,DexRouter_0x5e1f.sol,83.42
PlasmaVault_0xc50b.sol,Diamond_0xb300.sol,83.42
Proxy_0x3b4d.sol,Forwarder_0x6d5d.sol,83.42
ERC1967Proxy_0x626f.sol,Proxy_0x4731.sol,83.41
Diamond_0xb300.sol,FluidLiteVaultProxy_0x273d.sol,83.39
Diamond_0xb300.sol,AugustusV6_0x6a00.sol,83.39
Proxy_0x3b4d.sol,MetaBridge_0x0439.sol,83.38
Diamond_0xb300.sol,TransparentUpgradeableProxy_0x2ddd.sol,83.38
Diamond_0xb300.sol,TransparentUpgradeableProxy_0xda9c.sol,83.38
Diamond_0xb300.sol,TransparentUpgradeableProxy_0x7623.sol,83.38
InterchainToken_0x516d.sol,PendleRouterV4_0x8888.sol,83.38
Diamond_0xb300.sol,ERC1967Proxy_0x5c7b.sol,83.38
Proxy_0x6a41.sol,FulfillHelper_0xbc06.sol,83.37
SwapRouter02_0x68b3.sol,FulfillHelper_0xbc06.sol,83.37
Proxy_0x8769.sol,FulfillHelper_0xbc06.sol,83.37
Proxy_0x6daf.sol,FulfillHelper_0xbc06.sol,83.37
ERC1967Proxy_0x626f.sol,PendleRouterV4_0x8888.sol,83.34
Proxy_0x3b4d.sol,Permit2Proxy_0x89c6.sol,83.34
GaugeCL_0x8ca1.sol,SablierLockup_0xcf8c.sol,83.34
TransitSwapRouterV5_0x0796.sol,ReceiveUln302_0xc02a.sol,83.34
TransitSwapRouterV5_0x0796.sol,RelayDepository_0x4cd0.sol,83.33
InterchainProxy_0xb5fb.sol,TransparentUpgradeableProxy_0x3d90.sol,83.33
Diamond_0xb300.sol,AdminUpgradeabilityProxy_0x2a3b.sol,83.33
ENA_0x57e1.sol,Proxy_0x3b4d.sol,83.33
OffRamp_0x26d3.sol,FulfillHelper_0xbc06.sol,83.31
CumulativeMerkleDrop_0x1300.sol,Proxy_0x3b4d.sol,83.29
OFTToken_0x84ea.sol,MetaAggregationRouterV2_0x6131.sol,83.29
Proxy_0x4731.sol,InstaToken_0x6f40.sol,83.29
Proxy_0x3b4d.sol,OperatorRewarder_0x6613.sol,83.28
Mint_0xba19.sol,Proxy_0x3b4d.sol,83.26
Diamond_0xb300.sol,LidoExecutionLayerRewardsVault_0x388c.sol,83.25
TransparentUpgradeableProxy_0x2e51.sol,InterchainProxy_0xb5fb.sol,83.25
ERC1967Proxy_0x09c3.sol,Proxy_0x3b4d.sol,83.24
Proxy_0x3b4d.sol,ShiroToken_0xb0ac.sol,83.23
Diamond_0xb300.sol,ForwarderV4_0xb115.sol,83.19
InterchainProxy_0xb5fb.sol,ERC1967Proxy_0x604d.sol,83.17
FluidLiteVaultProxy_0x273d.sol,Proxy_0x3b4d.sol,83.17
InstaToken_0x6f40.sol,CentralizedOracle_0x8681.sol,83.16
Ondo_0xfaba.sol,EntryPoint_0x5ff1.sol,83.13
AugustusV6_0x6a00.sol,FulfillHelper_0xbc06.sol,83.13
InstaToken_0x6f40.sol,RelayDepository_0x4cd0.sol,83.13
AdminUpgradeabilityProxy_0x2a3b.sol,InterchainProxy_0xb5fb.sol,83.12
Proxy_0x4731.sol,LiFiDiamond_0x1231.sol,83.12
Proxy_0x3b4d.sol,UltimateTokenOwnable_0x464d.sol,83.1
Proxy_0x3b4d.sol,LidoExecutionLayerRewardsVault_0x388c.sol,83.09
TransparentUpgradeableProxy_0x1a88.sol,InterchainProxy_0xb5fb.sol,83.08
RaveToken_0x1720.sol,MetaAggregationRouterV2_0x6131.sol,83.06
Proxy_0x8cd8.sol,Proxy_0x3b4d.sol,83.05
GaugeCL_0x8ca1.sol,YBToken_0x0179.sol,83.03
InterchainProxy_0xb5fb.sol,ERC1967Proxy_0xb2ec.sol,83.03
Diamond_0xb300.sol,PENDLE_0x8085.sol,83.01
ERC1967Proxy_0xebf6.sol,InterchainProxy_0xb5fb.sol,82.99
Proxy_0x3b4d.sol,GravityTokenG_0x9c7b.sol,82.99
ERC1967Proxy_0xee7a.sol,InterchainProxy_0xb5fb.sol,82.99
InterchainProxy_0xb5fb.sol,ERC1967Proxy_0x445f.sol,82.99
Diamond_0xb300.sol,VirtualToken_0x44ff.sol,82.97
BeefyVaultV7_0x61df.sol,TetherUSD_0x584e.sol,82.93
BeefyZapRouter_0x5cc9.sol,Proxy_0x3b4d.sol,82.92
PepeToken_0x6982.sol,BeefyVaultV7_0x61df.sol,82.92
SablierLockup_0xcf8c.sol,EntryPoint_0x5ff1.sol,82.91
MetaSwap_0x881d.sol,Poisoner_0x00fe.sol,82.91
InterchainProxy_0xb5fb.sol,VaultProxy_0x0e60.sol,82.9
Diamond_0xb300.sol,Proxy_0x8cd8.sol,82.9
Proxy_0x3b4d.sol,GamerCoin_0x728f.sol,82.88
InterchainToken_0x516d.sol,WalletSimple_0xfe11.sol,82.88
Diamond_0xb300.sol,CCTPv2WithExecutor_0xdd68.sol,82.84
Proxy_0x3b4d.sol,ForwarderV4_0xb115.sol,82.83
Diamond_0xb300.sol,SeaDrop_0x0000.sol,82.79
Diamond_0xb300.sol,AggregationRouterV6_0x1111.sol,82.79
ERC1967Proxy_0x626f.sol,SablierLockup_0xcf8c.sol,82.78
Proxy_0x3b4d.sol,ENSToken_0xc183.sol,82.76
Diamond_0xb300.sol,WLD_0x163f.sol,82.74
Diamond_0xb300.sol,Transfers_0x1fa5.sol,82.71
PushOracleReceiverV2_0xce52.sol,FulfillHelper_0xbc06.sol,82.67
Proxy_0x3b4d.sol,ZKPToken_0xe1be.sol,82.67
ERC1967Proxy_0x626f.sol,RelayDepository_0x4cd0.sol,82.66
WalletSimple_0xfe11.sol,YBToken_0x0179.sol,82.63
InterchainProxy_0xb5fb.sol,TransparentUpgradeableProxy_0x4867.sol,82.63
Diamond_0xb300.sol,TransparentUpgradeableProxy_0x4867.sol,82.61
SushiToken_0x6b35.sol,TokenMintERC20Token_0x95ad.sol,82.61
MetaAggregationRouterV2_0x6131.sol,Proxy_0x6a41.sol,82.59
Proxy_0x6daf.sol,MetaAggregationRouterV2_0x6131.sol,82.59
EntryPoint_0x5ff1.sol,RelayDepository_0x4cd0.sol,82.59
Proxy_0x8769.sol,MetaAggregationRouterV2_0x6131.sol,82.59
Diamond_0xb300.sol,Solver_0xae68.sol,82.59
Diamond_0xb300.sol,MAKA_0x9ff7.sol,82.59
Proxy_0x3b4d.sol,ERC20Proxy_0x3335.sol,82.58
UniversalRouter_0x66a9.sol,FulfillHelper_0xbc06.sol,82.58
ERC1967Proxy_0x626f.sol,Ondo_0xfaba.sol,82.55
TransitSwapRouterV5_0x0796.sol,Proxy_0x4731.sol,82.53
MetaAggregationRouterV2_0x6131.sol,SwapRouter02_0x68b3.sol,82.52
Proxy_0x4731.sol,EntryPoint_0x5ff1.sol,82.51
Proxy_0x3b4d.sol,PlasmaVault_0x43ee.sol,82.5
Proxy_0x3b4d.sol,PENDLE_0x8085.sol,82.49
ERC1967Proxy_0xf4e1.sol,InterchainProxy_0xb5fb.sol,82.49
Diamond_0xb300.sol,GlideDepositFactory_0x442b.sol,82.48
PlasmaVault_0xc50b.sol,Proxy_0x3b4d.sol,82.48
Diamond_0xb300.sol,MultiBankGroup_0x45e0.sol,82.45
InterchainToken_0x516d.sol,ReceiveUln302_0xc02a.sol,82.45
Ondo_0xfaba.sol,FulfillHelper_0xbc06.sol,82.42
OffRamp_0x26d3.sol,MetaAggregationRouterV2_0x6131.sol,82.42
PendleRouterV4_0x8888.sol,YBToken_0x0179.sol,82.37
Proxy_0x3b4d.sol,CCTPv2WithExecutor_0xdd68.sol,82.36
TransitSwapRouterV5_0x0796.sol,PendleRouterV4_0x8888.sol,82.35
MetaSwap_0x881d.sol,MAKA_0x9ff7.sol,82.33
GaugeCL_0x8ca1.sol,Proxy_0x4731.sol,82.31
Proxy_0x3b4d.sol,VirtualToken_0x44ff.sol,82.27
GaugeCL_0x8ca1.sol,CentralizedOracle_0x8681.sol,82.26
PushOracleReceiverV2_0xce52.sol,MetaAggregationRouterV2_0x6131.sol,82.25
Diamond_0xb300.sol,Rebalance_0x0ccb.sol,82.2
SablierLockup_0xcf8c.sol,FulfillHelper_0xbc06.sol,82.19
InterchainProxy_0xb5fb.sol,CustodialWalletFactoryV2_0x5b61.sol,82.14
FulfillHelper_0xbc06.sol,RelayDepository_0x4cd0.sol,82.11
Proxy_0x3b4d.sol,EntryPoint_0x4337.sol,82.1
ENA_0x57e1.sol,InterchainProxy_0xb5fb.sol,82.1
Proxy_0x3b4d.sol,SaharaToken_0xfdff.sol,82.09
MetaSwap_0x881d.sol,ShiroToken_0xb0ac.sol,82.07
MetaAggregationRouterV2_0x6131.sol,Ondo_0xfaba.sol,82.07
WalletSimple_0xfe11.sol,CentralizedOracle_0x8681.sol,82.07
InterchainProxy_0xb5fb.sol,UltimateTokenOwnable_0x464d.sol,82.05
Proxy_0x4731.sol,MemoryPageFactRegistry_0xe583.sol,82.05
Proxy_0x3b4d.sol,PeerToken_0x87ac.sol,82.05
AggregationRouterV6_0x1111.sol,Proxy_0x3b4d.sol,82.04
AccountantWithRateProviders_0x78e3.sol,Proxy_0x3b4d.sol,82.04
ENA_0x57e1.sol,MemoryPageFactRegistry_0xe583.sol,82.01
Proxy_0x3b4d.sol,DelegationManager_0xdb9b.sol,82.01
MemoryPageFactRegistry_0xe583.sol,OperatorRewarder_0x6613.sol,82.0
Diamond_0xb300.sol,GPv2Settlement_0x9008.sol,81.99
GaugeCL_0x8ca1.sol,Ondo_0xfaba.sol,81.99
ERC1967Proxy_0x09c3.sol,InterchainProxy_0xb5fb.sol,81.99
Proxy_0x3b4d.sol,WLD_0x163f.sol,81.96
Proxy_0x3b4d.sol,Transfers_0x1fa5.sol,81.94
InterchainProxy_0xb5fb.sol,OperatorRewarder_0x6613.sol,81.93
PendleRouterV4_0x8888.sol,LiFiDiamond_0x1231.sol,81.92
MAKA_0x9ff7.sol,Proxy_0x3b4d.sol,81.91
GravityTokenG_0x9c7b.sol,InterchainProxy_0xb5fb.sol,81.91
Diamond_0xb300.sol,Forwarder_0x6d5d.sol,81.9
TransitSwapRouterV5_0x0796.sol,CentralizedOracle_0x8681.sol,81.9
Proxy_0x3b4d.sol,MultiBankGroup_0x45e0.sol,81.89
MetaAggregationRouterV2_0x6131.sol,UniversalRouter_0x66a9.sol,81.88
Diamond_0xb300.sol,Predicter_0x71b7.sol,81.86
TransitSwapRouterV5_0x0796.sol,InstaToken_0x6f40.sol,81.86
TransitSwapRouterV5_0x0796.sol,WalletSimple_0xfe11.sol,81.86
PendleRouterV4_0x8888.sol,WalletSimple_0xfe11.sol,81.83
InstaToken_0x6f40.sol,PendleRouterV4_0x8888.sol,81.83
ConvexToken_0x4e3f.sol,SushiToken_0x6b35.sol,81.78
Permit2Proxy_0x89c6.sol,InterchainProxy_0xb5fb.sol,81.76
Proxy_0x3b4d.sol,Solver_0xae68.sol,81.74
Proxy_0x3b4d.sol,SeaDrop_0x0000.sol,81.74
InstaToken_0x6f40.sol,YBToken_0x0179.sol,81.73
GaugeCL_0x8ca1.sol,RelayDepository_0x4cd0.sol,81.71
InstaToken_0x6f40.sol,ReceiveUln302_0xc02a.sol,81.71
InterchainToken_0x516d.sol,EntryPoint_0x5ff1.sol,81.7
Mint_0xba19.sol,MemoryPageFactRegistry_0xe583.sol,81.67
Mint_0xba19.sol,InterchainProxy_0xb5fb.sol,81.66
FluidLiteVaultProxy_0x273d.sol,InterchainProxy_0xb5fb.sol,81.66
CumulativeMerkleDrop_0x1300.sol,InterchainProxy_0xb5fb.sol,81.64
InterchainProxy_0xb5fb.sol,MetaBridge_0x0439.sol,81.63
Diamond_0xb300.sol,WFCAToken_0xae45.sol,81.62
ZKPToken_0xe1be.sol,MemoryPageFactRegistry_0xe583.sol,81.62
MemoryPageFactRegistry_0xe583.sol,ENSToken_0xc183.sol,81.61
MetaSwap_0x881d.sol,ENA_0x57e1.sol,81.59
GravityTokenG_0x9c7b.sol,MemoryPageFactRegistry_0xe583.sol,81.59
ReceiveUln302_0xc02a.sol,WalletSimple_0xfe11.sol,81.57
TransitSwapRouterV5_0x0796.sol,InterchainToken_0x516d.sol,81.54
InterchainProxy_0xb5fb.sol,ENSToken_0xc183.sol,81.53
Proxy_0x3b4d.sol,DexRouter_0x5e1f.sol,81.53
ZKPToken_0xe1be.sol,InterchainProxy_0xb5fb.sol,81.53
Permit2Proxy_0x89c6.sol,MemoryPageFactRegistry_0xe583.sol,81.52
ReceiveUln302_0xc02a.sol,LiFiDiamond_0x1231.sol,81.46
MetaAggregationRouterV2_0x6131.sol,SablierLockup_0xcf8c.sol,81.45
ERC1967Proxy_0x626f.sol,ReceiveUln302_0xc02a.sol,81.45
